Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,newestTeamColor,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
353,26vigipuztwet4ykvtjienvo4,897465,S. Castello,Sebastian Castello,Left Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,546165,Sebastian,Castello,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Forge,1,15,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,5,0.19,0,0,0.08,0,0,1,0,1,2,0,0,3,1,0,0,19,0,0,1,1,2,100.00%,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,6,3,1,37.50%,75.00%,0,5,1,5,0,3,-,0,0,0,1,1,1,1,0,0,0.19,0,0.19,0.19,1,0,0.19,1,1,-,34.10%,0,22,6,1,6,,HFX vs FOR,FALSE,TRUE,TRUE,FALSE,FALSE,5/20/2022,7w7dgxwol442zyz8grc7u1ams,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Forge,HFX Wanderers,HFX,4,0,Played,W 4-0,2276244,HFX vs FOR (2022-05-20)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Forge,1,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,41,20,16,0,0,0,0.01,0,0,0,1,1,1,0,0,4,0,0,0,56,5,2,2,2,7,100.00%,1,0,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,26,20,0,41.50%,87.80%,15,5,16,6,16,19,0.00%,1,0.29,0,2,5,5,2,0,0,0,0,0,0,1,0,-,0,0,0,34.10%,1,22,6,1,6,,HFX vs FOR,FALSE,TRUE,TRUE,FALSE,FALSE,5/20/2022,7w7dgxwol442zyz8grc7u1ams,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Forge,HFX Wanderers,HFX,4,0,Played,W 4-0,2276244,HFX vs FOR (2022-05-20)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,1,89,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,64,17,36,0,0,0,0.42,0,1,0,1,1,4,0,0,11,3,1,1,96,6,1,3,1,6,66.70%,1,1,4,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26,15,55,2,46.90%,82.80%,30,16,7,18,39,7,66.70%,3,1.08,0,0,3,3,2,1,0,0,0,0,0,1,0,-,0,-,-,36.70%,2,12,8,4,8,,FOR vs PAC,TRUE,FALSE,TRUE,FALSE,FALSE,6/12/2022,7xalg1ec3gwvx9usvsss4j28k,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Forge,Pacific,PAC,3,0,Played,W 3-0,2276253,FOR vs PAC (2022-06-12)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,1,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,21,32,0,0,0,0.03,0,0,0,1,1,4,0,0,3,0,0,0,94,12,1,0,1,3,33.30%,1,1,7,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,30,19,45,0,36.70%,88.30%,33,14,6,15,33,12,0.00%,4,0.57,0,4,3,3,0,0,0,0,0,0,0,1,0,-,0,0,0,41.90%,1,15,9,2,9,,FOR vs VAL,TRUE,FALSE,FALSE,FALSE,TRUE,6/29/2022,7yj36pgn8zjx4v0cdgcna9tzo,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Forge,Valour,VAL,0,1,Played,L 0-1,2276263,FOR vs VAL (2022-06-29)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,1,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,75,25,30,0,0,0,0.03,0,0,0,1,1,3,0,0,4,1,0,0,110,4,1,1,1,3,66.70%,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,28,41,41,0,64.00%,73.30%,26,10,19,12,32,31,50.00%,2,1.25,0,0,2,2,0,1,0,0,0,0,0,1,0,-,0,-,-,46.20%,3,21,6,1,6,,YRK vs FOR,FALSE,TRUE,TRUE,FALSE,FALSE,7/8/2022,7z5fba5jh59j9w8qd6hpkhq1g,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Forge,York United,YRK,2,0,Played,W 2-0,2276268,YRK vs FOR (2022-07-08)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Forge,1,90,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,106,41,53,0.01,0,0,0.11,0,0,0,1,1,5,1,0,8,2,0,0,138,6,1,1,1,6,100.00%,2,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,36,15,87,2,37.70%,88.70%,78,9,7,15,82,9,-,0,0.81,0,2,4,4,1,1,0.01,0,0.01,0,0.01,1,0,0.01,1,0.5,0.5,30.80%,0,2,20,4,20,,FOR vs HFX,TRUE,FALSE,TRUE,FALSE,FALSE,8/6/2022,81liy8t0jr3qqkrerfk7i5kpg,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Forge,HFX Wanderers,HFX,1,0,Played,W 1-0,2276287,FOR vs HFX (2022-08-06)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Centre Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Forge,1,90,21,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,90,20,60,0.04,0,0,0.04,0,0,0,1,1,2,0,0,8,1,0,0,117,3,1,4,2,11,100.00%,4,2,7,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,62,3,32.20%,88.90%,56,22,2,28,58,4,-,0,0.58,0,1,7,7,1,3,0.01,0.02,0.01,0.02,0.04,1,1,0.02,2,0,0,34.40%,2,23,20,3,20,,ATO vs FOR,FALSE,TRUE,FALSE,TRUE,FALSE,8/27/2022,83h63cjzwkbc2m74t689u8mj8,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Forge,Atlético Ottawa,ATO,0,0,Played,T 0-0,2276301,ATO vs FOR (2022-08-27)
353,4xsc616w7mz1xw45ofyivm6eh,457654,R. Rama,Rezart Rama,Right Back,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,437903,Rezart,Rama,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Forge,1,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,26,8,9,0,0,0,0.07,0,0,0,1,1,1,0,0,5,0,0,0,51,4,1,0,3,8,50.00%,4,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,21,19,1,50.00%,65.40%,9,2,6,3,14,9,100.00%,2,0.71,0,1,8,8,0,0,0,0,0,0,0,1,1,-,0,0,0,25.00%,1,19,25,0,25,,FOR vs CAV,TRUE,FALSE,TRUE,FALSE,FALSE,9/10/2022,84ol9gnoc9ek5wguo4jkel0yc,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Forge,Cavalry,CAV,2,1,Played,W 2-1,2276310,FOR vs CAV (2022-09-10)
353,7ve669rgfnl2vbnfbxph79ih,561072,M. Niba,MacDonald Niba,Left Centre Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,,430780,MacDonald,Niba,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Atlético Ottawa,1,90,28,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,37,21,9,0.13,0,0,0.01,0,0,0,1,1,0,0,0,7,0,0,0,54,5,2,3,2,12,55.60%,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,33,16,1,56.80%,81.10%,12,2,16,3,13,21,100.00%,2,1.22,0,0,11,11,1,0,0,0.13,0,0.13,0.13,1,1,0.06,2,-,-,42.90%,0,25,11,2,11,,ATO vs PAC,TRUE,FALSE,FALSE,FALSE,TRUE,5/7/2022,7v9u5fh5vipqr6u1sv48vh2j8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,0,1,Played,L 0-1,2276236,ATO vs PAC (2022-05-07)
353,2gd6p7oi29nml06jp1fk9o1ec,870499,C. Loughrey,Cale Loughrey,Defensive Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,570009,Cale,Loughrey,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Edmonton,1,45,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,3,11,0,0,0,0.04,0,0,0,1,1,0,0,0,0,0,0,0,21,3,0,0,0,0,0.00%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,14,0,42.10%,73.70%,8,4,2,4,12,3,0.00%,1,1.03,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0,-,-,36.70%,0,16,20,0,20,,CAV vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,6/26/2022,7ycu90hwxeswhzrfwmcp6rpxw,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Edmonton,Cavalry,CAV,1,3,Played,L 1-3,2276262,CAV vs EDM (2022-06-26)
353,2gd6p7oi29nml06jp1fk9o1ec,870499,C. Loughrey,Cale Loughrey,Central Defender,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,570009,Cale,Loughrey,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Defender,Edmonton,1,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,44,30,10,0,0,0,0.02,0,0,0,1,1,0,0,0,7,0,0,0,54,6,3,0,2,7,50.00%,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,28,26,0,13.60%,90.90%,20,0,20,0,23,21,66.70%,6,1.84,0,0,4,4,3,0,0,0,0,0,0,1,1,-,0,-,-,24.30%,0,16,22,0,22,,ATO vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,8/7/2022,81q2iw0qgguy2htj1zul0kn4k,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,2,Played,L 1-2,2276288,ATO vs EDM (2022-08-07)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,44,23,10,0.06,0,0,0.09,0,0,0,1,1,0,0,0,2,0,0,0,50,6,0,1,0,2,25.00%,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,12,28,0,22.70%,75.00%,19,7,7,8,26,10,0.00%,3,1.91,0,0,2,2,0,0,0.02,0.04,0.02,0.04,0.06,1,0,0.03,2,-,-,29.70%,1,36,17,1,17,,PAC vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,5/14/2022,7vii4aj34j5iypa2x4aeprbx0,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Edmonton,Pacific,PAC,1,2,Played,L 1-2,2276238,PAC vs EDM (2022-05-14)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,31,19,7,0,0,0,0.04,0,0,0,1,1,0,0,0,3,0,0,0,38,4,0,1,2,4,50.00%,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,13,20,1,19.40%,83.90%,15,4,7,4,18,9,0.00%,2,1.66,0,0,3,3,1,0,0,0,0,0,0,1,0,-,0,-,-,16.10%,0,29,31,0,31,,VAL vs EDM,FALSE,TRUE,FALSE,TRUE,FALSE,6/5/2022,7x23jhdms5lxtkdtx8w1i153o,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,1,1,Played,T 1-1,2276251,VAL vs EDM (2022-06-05)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Defensive Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,36,22,9,0,0,0,0.02,0,0,0,1,1,1,0,0,5,1,0,0,48,2,2,1,3,8,100.00%,2,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,31,0,22.20%,86.10%,26,2,3,3,28,5,100.00%,1,2.46,0,0,6,6,2,0,0,0,0,0,0,1,1,-,0,-,-,13.30%,2,26,21,1,21,,FOR vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,7/19/2022,801a2xw4aq5ovzgnapcbqr7ro,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,1,5,Played,L 1-5,2276275,FOR vs EDM (2022-07-19)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,40,17,14,0,0,0,0.01,0,0,0,1,1,1,0,0,4,0,0,0,53,5,1,1,2,7,50.00%,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,10,40,2,35.00%,77.50%,26,1,4,1,34,5,100.00%,1,1.84,0,0,4,4,3,0,0,0,0,0,0,1,0,-,0,-,-,24.30%,2,16,22,1,22,,ATO vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,8/7/2022,81q2iw0qgguy2htj1zul0kn4k,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,2,Played,L 1-2,2276288,ATO vs EDM (2022-08-07)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,28,7,12,0.03,0,0,0.03,0,0,0,1,1,0,0,0,4,0,0,0,36,3,0,3,1,5,100.00%,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,25,0,39.30%,67.90%,12,4,3,5,19,4,50.00%,2,1.3,0,0,1,1,4,0,0.03,0,0.03,0,0.03,1,0,0.03,1,-,-,-,1,0,21,1,21,,VAL vs EDM,FALSE,TRUE,FALSE,TRUE,FALSE,8/21/2022,8338b5zfmu57y43osxs6qlvro,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,1,1,Played,T 1-1,2276298,VAL vs EDM (2022-08-21)
353,3cvvvbt2g0ftb9p3i39a3ea6s,584640,S. Triantafillou,Simon Triantafillou,Central Midfielder,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,479757,Simon,Triantafillou,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Edmonton,1,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,37,17,15,0,0,0,0.03,0,0,0,1,1,0,0,0,5,0,1,1,48,2,2,0,1,5,100.00%,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,8,33,0,24.30%,86.50%,24,6,2,7,27,3,0.00%,1,1.44,0,0,4,4,1,0,0,0,0,0,0,1,0,-,0,-,-,42.90%,2,24,22,0,22,,EDM vs FOR,TRUE,FALSE,FALSE,TRUE,FALSE,9/25/2022,85tmeu1ey0zeknwo2fczri2vo,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,1,1,Played,T 1-1,2276319,EDM vs FOR (2022-09-25)
353,c8d4kyelee6gyrnupxkeh6has,582207,N. Jensen,Noah Jensen,Central Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,569908,Noah,Jensen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Forge,1,45,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,41,20,17,0,0,1,0.41,0,1,0,1,1,0,0,0,0,0,0,0,47,3,0,0,0,0,-,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,5,30,1,19.50%,90.20%,27,6,4,7,30,4,0.00%,1,0.27,0,2,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,39.50%,1,16,10,0,10,,FOR vs EDM,TRUE,FALSE,TRUE,FALSE,FALSE,7/19/2022,801a2xw4aq5ovzgnapcbqr7ro,73xrv2025rnj0t3y9ayp83bec,6925,6925,Forge,Edmonton,EDM,5,1,Played,W 5-1,2276275,FOR vs EDM (2022-07-19)
353,c8d4kyelee6gyrnupxkeh6has,582207,N. Jensen,Noah Jensen,Right Midfielder,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,569908,Noah,Jensen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Forge,1,28,23,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,19,3,14,0.2,1,0,0.1,1,0,0,1,1,1,0,0,1,0,0,0,24,1,0,0,0,0,-,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,1,15.80%,89.50%,11,6,0,8,11,0,-,0,0.2,1,2,0,0,0,0,0.2,0,0.2,0,0.2,1,0,0.2,1,0.5,0.5,47.10%,1,13,17,1,17,,ATO vs FOR,FALSE,TRUE,TRUE,FALSE,FALSE,7/31/2022,817q49tp38mbk6uwe6g276g44,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Forge,Atlético Ottawa,ATO,4,0,Played,W 4-0,2276284,ATO vs FOR (2022-07-31)
353,c8d4kyelee6gyrnupxkeh6has,582207,N. Jensen,Noah Jensen,Right Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,569908,Noah,Jensen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,Forge,1,64,23,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,28,4,18,0.03,0,0,0.01,0,0,0,1,1,2,0,0,2,0,2,1,33,4,2,0,0,2,100.00%,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,19,0,32.10%,78.60%,14,8,0,10,18,0,0.00%,1,0.68,0,0,1,1,0,1,0.03,0,0.03,0,0.03,1,0,0.03,1,-,-,30.80%,0,2,20,2,20,,FOR vs HFX,TRUE,FALSE,TRUE,FALSE,FALSE,8/6/2022,81liy8t0jr3qqkrerfk7i5kpg,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Forge,HFX Wanderers,HFX,1,0,Played,W 1-0,2276287,FOR vs HFX (2022-08-06)
353,c8d4kyelee6gyrnupxkeh6has,582207,N. Jensen,Noah Jensen,Right Winger,15377,Forge,Forge,FOR,c2pdzdl3dgf5b0siidn2ay5ii,#CC6633,569908,Noah,Jensen,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,Forge,1,11,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,6,0,0,0,0.01,0,0,0,1,1,2,0,0,2,2,0,0,12,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,12.50%,87.50%,1,6,0,7,1,0,-,0,0.04,0,2,0,0,0,0,0,0,0,0,0,1,0,-,0,0,0,34.40%,0,23,20,1,20,,ATO vs FOR,FALSE,TRUE,FALSE,TRUE,FALSE,8/27/2022,83h63cjzwkbc2m74t689u8mj8,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Forge,Atlético Ottawa,ATO,0,0,Played,T 0-0,2276301,ATO vs FOR (2022-08-27)
